year,fl_reg,month,Trips,Gag_catch,Gag_harvest,Gag_Discard,Gag_weight,RG_catch,RG_harvest,RG_Discard,RG_weight,RS_catch,RS_harvest,RS_Discard,RS_weight,Year,A_Gag_e,A_RS_e,A_RG_e,Date,time,sin2,sin1,cos1,cos2,A_GS_e,Index_Gag,Index_RS,Index_RG,A_Gag,A_RS,A_RG,Bag_gag,Bag_RS,Bag_RG,Month,M_Gag,M_RS,M_RG,S_Gag,S_RG,S_RS,S_Gag2,S_RG2,S_RS2,Pop,Income,Fuel,Region,Fishable,FIR,S_GagL,S_RSL,S_RGL,S_Gag2L,S_RS2L,S_RG2L,S_GagD,S_RSD,S_RGD,S_Gag2D,S_RS2D,S_RG2D,Gag_searches,RG_searches,RS_searches,Snapper_searches,Grouper_searches
2014,2,4,870403.112370086,77576.918432022,0,77576.918432022,0,591213.138957931,151735.263681249,439477.87527695,508539.839200219,0,0,0,0,11,0.98034,1.05962,1.10786,2014-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,4,0,0,1,156,277,52,156,277,52,1058168,45398.4913086258,3.69413864989653,Peninsula,0.966666666666667,1.22893306427189,0,0,5.62401750618734,0,0,5.62401750618734,0,0,2.77,0,0,2.77,52,21,27,46,46
2014,1,5,1078624.42072754,71705.7140178485,17953.0253751185,53752.68864273,59273.8065372763,14955.5768589749,13780.6394706749,1174.9373883,38682.4314684967,394798.778678061,130492.646564898,264306.132113895,380847.252616475,11,0.98034,1.05962,1.10786,2014-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,5,0,0.258064516129032,1,156,277,52,156,277,52,1058168,45398.4913086258,3.63766071067018,Panhandle,1,1.24801335032321,0,1.01967579834359,5.62401750618734,0,1.01967579834359,5.62401750618734,0,0.134193548387097,2.77,0,0.134193548387097,2.77,52,27,41,57,51
2014,2,5,533017.962560906,29248.897213936,0,29248.897213936,0,277705.067836112,13830.9970301213,263874.070806332,36833.8007304234,4971.94175884,0,4971.94175884,0,11,0.98034,1.05962,1.10786,2014-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,5,0,0.258064516129032,1,156,277,52,156,277,52,1058168,45398.4913086258,3.63766071067018,Peninsula,0.967741935483871,1.24801335032321,0,1.01967579834359,5.62401750618734,0,1.01967579834359,5.62401750618734,0,0.134193548387097,2.77,0,0.134193548387097,2.77,52,27,41,57,51
2014,1,6,1713818.93777963,27262.8786527607,3907.06579335272,23355.812859408,11168.3612699549,17124.8348583003,12852.4970031583,4272.337855142,41537.6362873366,714885.16458122,306516.016757062,408369.147824104,878310.196301545,11,0.98034,1.05962,1.10786,2014-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,6,0,1,1,156,277,52,156,277,52,1058168,45398.4913086258,3.56061799915931,Panhandle,1,1.27501718295377,0,3.95124371858143,5.62401750618734,0,3.95124371858143,5.62401750618734,0,0.52,2.77,0,0.52,2.77,54,24,54,70,59
2014,2,6,1026238.91266351,61263.566764343,1235.77937478,60027.787389563,2786.6824901289,806931.88853852,123608.006850157,683323.881688105,356136.047050447,55477.9610534691,8806.35267259653,46671.608380794,26207.981753018,11,0.98034,1.05962,1.10786,2014-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,6,0,1,1,156,277,52,156,277,52,1058168,45398.4913086258,3.56061799915931,Peninsula,1,1.27501718295377,0,3.95124371858143,5.62401750618734,0,3.95124371858143,5.62401750618734,0,0.52,2.77,0,0.52,2.77,54,24,54,70,59
2014,1,7,1620609.56100146,19536.095619139,15476.812566949,4059.28305219,64671.6291412144,8294.69114255186,8294.69114255186,0,30668.0170517957,358595.177644486,105673.601721555,252921.575922912,220197.581053155,11,0.98034,1.05962,1.10786,2014-07-01,181,-0.0516196672232542,0.0258184402271331,-0.999666648510511,0.998666816288476,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,7,1,0.451612903225806,1,156,277,52,156,277,52,1058168,45398.4913086258,3.4836401740349,Panhandle,1,1.303191174766,5.04985600724954,1.78443264710129,5.62401750618734,5.04985600724954,1.78443264710129,5.62401750618734,1.56,0.234838709677419,2.77,1.56,0.234838709677419,2.77,52,24,60,71,62
2014,2,7,2909654.08321734,221501.146047867,100179.766034372,121321.380013672,325310.339356857,1272301.49843775,304680.105668306,967621.392770358,863631.719310605,2849.5874248,0,2849.5874248,0,11,0.98034,1.05962,1.10786,2014-07-01,181,-0.0516196672232542,0.0258184402271331,-0.999666648510511,0.998666816288476,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,7,1,0.451612903225806,1,156,277,52,156,277,52,1058168,45398.4913086258,3.4836401740349,Peninsula,1,1.303191174766,5.04985600724954,1.78443264710129,5.62401750618734,5.04985600724954,1.78443264710129,5.62401750618734,1.56,0.234838709677419,2.77,1.56,0.234838709677419,2.77,52,24,60,71,62
2014,1,8,675234.144783605,13160.7147919457,2557.69261096668,10603.022180979,10784.2407570592,0,0,0,0,271575.438151588,0,271575.438151588,0,11,0.98034,1.05962,1.10786,2014-08-01,212,0.849817091527527,-0.48627270710869,-0.873807103611081,0.527077708642373,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,8,1,0,1,156,277,52,156,277,52,1058168,45398.4913086258,3.30746558656873,Panhandle,1,1.37260661132755,5.04985600724954,0,5.62401750618734,5.04985600724954,0,5.62401750618734,1.56,0,2.77,1.56,0,2.77,51,22,30,53,100
2014,2,8,1635089.97434055,67908.9123727291,26230.2913651121,41678.621007617,88141.1991099759,970201.561804824,149968.036209188,820233.52559685,479431.059451952,2453.00828457,0,2453.00828457,0,11,0.98034,1.05962,1.10786,2014-08-01,212,0.849817091527527,-0.48627270710869,-0.873807103611081,0.527077708642373,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,8,1,0,1,156,277,52,156,277,52,1058168,45398.4913086258,3.30746558656873,Peninsula,1,1.37260661132755,5.04985600724954,0,5.62401750618734,5.04985600724954,0,5.62401750618734,1.56,0,2.77,1.56,0,2.77,51,22,30,53,100
2014,1,9,155904.162570124,1632.26170285602,187.084425256016,1445.1772776,1313.33266532678,0,0,0,0,13196.8599639,0,13196.8599639,0,11,0.98034,1.05962,1.10786,2014-09-01,243,0.871706318709322,-0.863142128049911,-0.504961054721521,-0.490028666429058,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,9,1,0,1,156,277,52,156,277,52,1058168,45398.4913086258,3.28046692060609,Panhandle,1,1.38390334081583,5.04985600724954,0,5.62401750618734,5.04985600724954,0,5.62401750618734,1.56,0,2.77,1.56,0,2.77,55,16,20,41,42
2014,2,9,658355.085471771,35749.3566454182,5410.1164533092,30339.240192109,16044.7768077169,145064.274998142,22016.389571702,123047.885426461,65632.2451714179,0,0,0,0,11,0.98034,1.05962,1.10786,2014-09-01,243,0.871706318709322,-0.863142128049911,-0.504961054721521,-0.490028666429058,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,9,1,0,1,156,277,52,156,277,52,1058168,45398.4913086258,3.28046692060609,Peninsula,1,1.38390334081583,5.04985600724954,0,5.62401750618734,5.04985600724954,0,5.62401750618734,1.56,0,2.77,1.56,0,2.77,55,16,20,41,42
2014,1,10,129278.313144933,2472.04782090271,1098.90042084271,1373.14740006,7950.54454474426,0,0,0,0,240580.653758131,1435.03193981037,239145.621818321,2831.7963612379,11,0.98034,1.05962,1.10786,2014-10-01,273,0.0258184402271342,-0.999916658654738,-0.0129102960750097,-0.999666648510511,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,10,1,0,0.129032258064516,156,277,52,156,277,52,1058168,45398.4913086258,3.12911898450202,Panhandle,0.967741935483871,1.45083940666611,5.04985600724954,0,0.72567967821772,5.04985600724954,0,0.72567967821772,1.56,0,0.357419354838709,1.56,0,0.357419354838709,50,13,21,38,40
2014,2,10,286470.09541502,110546.991126935,24799.6712712979,85747.319855637,112752.941364674,164346.286187185,5537.18048097608,158809.105706094,17287.6525597983,0,0,0,0,11,0.98034,1.05962,1.10786,2014-10-01,273,0.0258184402271342,-0.999916658654738,-0.0129102960750097,-0.999666648510511,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,10,1,0,0.129032258064516,156,277,52,156,277,52,1058168,45398.4913086258,3.12911898450202,Peninsula,1,1.45083940666611,5.04985600724954,0,0.72567967821772,5.04985600724954,0,0.72567967821772,1.56,0,0.357419354838709,1.56,0,0.357419354838709,50,13,21,38,40
2014,1,11,153036.56731213,4573.5546962,4573.5546962,0,15550.08596708,0,0,0,0,416853.241657412,0,416853.241657412,0,11,0.98034,1.05962,1.10786,2014-11-01,304,-0.863142128049911,-0.867456354729597,0.49751328890718,-0.504961054721521,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,11,1,0,0,156,277,52,156,277,52,1058168,45398.4913086258,2.83262245770386,Panhandle,0.933333333333333,1.60270180677117,5.04985600724954,0,0,5.04985600724954,0,0,1.56,0,0,1.56,0,0,59,15,19,27,33
2014,2,11,973865.346523873,220670.651924038,70827.017964828,149843.633959156,287841.699733933,371391.140242504,6566.96089926945,364824.179343235,14296.3416131555,0,0,0,0,11,0.98034,1.05962,1.10786,2014-11-01,304,-0.863142128049911,-0.867456354729597,0.49751328890718,-0.504961054721521,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,11,1,0,0,156,277,52,156,277,52,1058168,45398.4913086258,2.83262245770386,Peninsula,0.966666666666667,1.60270180677117,5.04985600724954,0,0,5.04985600724954,0,0,1.56,0,0,1.56,0,0,59,15,19,27,33
2014,1,12,19078.6702751,0,0,0,0,0,0,0,0,1315.7703638,0,1315.7703638,0,11,0.98034,1.05962,1.10786,2014-12-01,334,-0.875891705144243,-0.508670943852105,0.860961015888994,0.482507741761217,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,12,0.0967741935483871,0,0,156,277,52,156,277,52,1058168,45398.4913086258,2.53752990247765,Panhandle,0.967741935483871,1.78908202280882,0.488695742637052,0,0,0.488695742637052,0,0,0.150967741935484,0,0,0.150967741935484,0,0,69,19,22,33,36
2014,2,12,680419.856435043,112207.26407335,0,112207.26407335,0,385268.938048079,2588.23108743122,382680.706960275,9216.86464265952,0,0,0,0,11,0.98034,1.05962,1.10786,2014-12-01,334,-0.875891705144243,-0.508670943852105,0.860961015888994,0.482507741761217,1.262,NA,NA,NA,0.51938,1.64811,0.64254,2,2,3,12,0.0967741935483871,0,0,156,277,52,156,277,52,1058168,45398.4913086258,2.53752990247765,Peninsula,1,1.78908202280882,0.488695742637052,0,0,0.488695742637052,0,0,0.150967741935484,0,0,0.150967741935484,0,0,69,19,22,33,36
2015,1,1,24938.164088783,31.280497097,0,31.280497097,0,0,0,0,0,5025.169414273,0,5025.169414273,0,12,0.51938,1.64811,0.64254,2015-01-01,0,0,0,1,1,1.5,NA,NA,NA,1.17205,1.85102,0.82707,2,2,4,1,0,0,1,156,281,79,156,281,51,1112037,48764.0449438202,2.13092468442839,Panhandle,0.935483870967742,2.28839833243101,0,0,5.63835466933375,0,0,5.63835466933375,0,0,2.81,0,0,2.81,42,21,14,30,44
