"","Date","Region","Speed","Height","Gust","SST"
"3118",2008-04-07,2,3.59393494121581,NA,4.57433922192903,26.5511110252804
"3119",2008-04-08,1,5.46862102601943,NA,6.966250012815,20.3708330790202
"3120",2008-04-08,2,4.35135417108734,NA,5.91041666517655,26.4048610369364
"3121",2008-04-09,1,4.31854167108734,NA,5.61847223879562,20.2625000476837
"3122",2008-04-09,2,4.09271779783973,NA,5.7567992290877,25.8736111111111
"3123",2008-04-10,1,4.01941879011064,NA,5.30859550564928,20.2083334922791
"3124",2008-04-10,2,3.40248385068822,NA,4.57223084470949,25.6731806347751
"3125",2008-04-11,1,3.51870570048741,NA,4.48219605117628,20.6291666030884
"3126",2008-04-11,2,3.37311975075355,NA,4.27444386317848,26.1642677405301
"3127",2008-04-12,1,3.97169060074419,NA,5.18145543472245,21.0749998092651
"3128",2008-04-12,2,2.84774539028509,NA,3.54885416614513,25.5504167199135
"3129",2008-04-13,1,4.24722221189489,NA,5.78125000604325,21.1041666666667
"3130",2008-04-13,2,4.84979165568948,NA,6.15760416612029,25.6389583786329
"3131",2008-04-14,1,5.5693964549255,NA,7.39965280747529,20.7583335240682
"3132",2008-04-14,2,7.16751102433094,NA,8.98210367715702,23.6537307966371
"3133",2008-04-15,1,4.93683008089798,NA,6.90919968792402,20.0916667779287
"3134",2008-04-15,2,8.42472066772154,NA,10.6424400333813,21.4970763731404
"3135",2008-04-16,1,3.74516955062123,NA,5.05571476269256,19.8916662534078
"3136",2008-04-16,2,5.12694414672794,NA,6.74366421400666,20.5185417016347
"3137",2008-04-17,1,3.03554800046354,NA,3.93204213117097,19.9458329677582
"3138",2008-04-17,2,4.36522321208779,NA,5.76163690739444,20.3122917294502
"3139",2008-04-18,1,3.30776414002482,NA,4.21546519640287,20.0166665712992
"3140",2008-04-18,2,3.6183487251242,NA,4.74636372895002,21.6969666560823
"3141",2008-04-19,1,4.98645834624767,NA,6.45604165337152,20.0541665554047
"3142",2008-04-19,2,3.79958333421188,NA,4.67406250182539,22.1354167819023
"3143",2008-04-20,1,3.5660265786796,NA,4.71736112328039,23.3875000874201
"3144",2008-04-20,2,3.57333094818008,NA,4.21510868551938,22.8635417222977
"3145",2008-04-21,1,4.30048639460643,NA,5.43100969495987,23.3416666189829
"3146",2008-04-21,2,4.15468748885517,NA,4.98916667414208,23.2287500659625
